timestamp,actual_power,ideal_power,deficit,deficit_trend,performance_ratio,cumulative_deficit
2021-08-19,9327.4482421875,2039.9662250981135,-7287.482017089387,-4670.856017940051,0.646645974172657,-2371010.6797830546
2021-08-20,2779.677734375,657.7234088366001,-2121.9543255384,-4670.876246624025,9.718647587398014,-2373132.634108593
2021-08-21,9681.90625,2245.9571730418293,-7435.949076958171,-4670.895632446167,-1.2752473383260272,-2380568.583185551
2021-08-22,10107.3291015625,2207.2240307521633,-7900.105070810337,-4670.915861130141,0.38238372284414557,-2388468.6882563615
2021-08-23,4972.39453125,1063.5950994612092,-3908.7994317887906,-4670.936932675948,1.2584256363636102,-2392377.4876881503
2021-08-24,8856.671875,2121.5035510878,-6735.1683239122,-4670.95631849809,0.4385992179618699,-2399112.6560120624
2021-08-25,6673.1826171875,1897.7764361866448,-4775.406181000855,-4670.976547182064,-0.26084331749297457,-2403888.062193063
2021-08-26,5768.013671875,2044.6659013916967,-3723.3477704833035,-4670.996775866038,0.282061717656036,-2407611.4099635463
2021-08-27,5476.001953125,1862.5857204917736,-3613.416232633226,-4671.017004550012,0.12677386130376658,-2411224.8261961797
2021-08-28,10623.2333984375,2332.392108747246,-8290.841289690254,-4671.037233233986,0.7333206814363451,-2419515.66748587
2021-08-29,5898.572265625,1496.4042380596247,-4402.168027565375,-4671.058304779793,-1.8157236889452832,-2423917.8355134353
2021-08-30,9717.349609375,1986.104142014793,-7731.245467360207,-4671.077690601935,-1.8507174975028968,-2431649.0809807954
2021-08-31,5838.095703125,2113.75433251984,-3724.3413706051597,-4671.097919285909,-0.9918957504085836,-2435373.4223514004
2021-09-01,11137.2158203125,2338.151073029013,-8799.064747283486,-4671.118147969883,-1.10315542658151,-2444172.487098684
2021-09-02,11427.9423828125,2274.6702480113477,-9153.272134801153,-4671.1383766538565,-0.9999843709625807,-2453325.7592334854
2021-09-03,4034.2333984375,642.6450736450851,-3391.588324792415,-4671.1586053378305,23.320357415677275,-2456717.3475582777
2021-09-04,6854.3037109375,1474.3116619262473,-5379.992049011253,-4671.1788340218045,1.143217555141857,-2462097.339607289
2021-09-05,7442.19140625,2016.0888342434775,-5426.102572006523,-4671.1990627057785,2.072321049301048,-2467523.4421792957
2021-09-06,10651.1787109375,2740.829387720328,-7910.349323217172,-4671.219291389753,18.448614988407133,-2475433.791502513
2021-09-07,5849.4775390625,1918.8123165706286,-3930.6652224918716,-4671.239520073727,-5.629361308792755,-2479364.456725005
2021-09-08,12333.4775390625,2691.908655939446,-9641.568883123055,-4671.259748757701,42.224553267703136,-2489006.025608128
2021-09-09,11136.9384765625,2629.2066227551054,-8507.731853807394,-4671.279977441675,-11.41641146565432,-2497513.7574619353
2021-09-10,7263.1376953125,1964.2972546690216,-5298.840440643478,-4671.300206125649,-1.0311010788103236,-2502812.597902579
2021-09-11,4794.8017578125,2187.3145715030696,-2607.4871863094304,-4671.320434809623,-0.16035853844237283,-2505420.085088888
2021-09-12,9832.5146484375,2073.442624595506,-7759.072023841994,-4671.340663493597,0.28250869552179864,-2513179.15711273
2021-09-13,11695.501953125,2551.678215669677,-9143.823737455323,-4671.360892177572,9.00137827930135,-2522322.9808501857
2021-09-14,11518.49609375,2994.717682583341,-8523.778411166659,-4671.381120861546,5.5682497565506965,-2530846.7592613525
2021-09-15,12632.2685546875,2749.430080621286,-9882.838474066213,-4671.40134954552,18.68291344428096,-2540729.5977354185
2021-09-16,11570.935546875,2540.0152486302627,-9030.920298244737,-4671.421578229494,259.1328269911704,-2549760.5180336633
2021-09-17,7284.6279296875,1471.4362346592156,-5813.191695028285,-4671.441806913468,3.301748177136212,-2555573.7097286917
2021-09-18,10440.453125,2684.657657572228,-7755.795467427772,-4671.462035597442,-2.9248353113040806,-2563329.5051961197
2021-09-19,6482.8125,2370.8993057972452,-4111.913194202754,-4671.482264281416,-1.0838231029082546,-2567441.4183903225
2021-09-20,9146.28125,1933.0613516218496,-7213.21989837815,-4671.502492965391,1.664783169601294,-2574654.6382887005
2021-09-21,8293.23828125,2605.4633583710074,-5687.774922878993,-4671.522721649365,-6.529223630839248,-2580342.4132115794
2021-09-22,8289.546875,2126.653444834735,-6162.893430165265,-4671.542950333339,5.114265941988121,-2586505.306641745
2021-09-23,14157.9853515625,2784.4629486994822,-11373.522402863018,-4671.563179017313,4.926158461516111,-2597878.829044608
2021-09-24,10103.056640625,2744.7379553609862,-7358.318685264014,-4671.583407701287,4.996353861576174,-2605237.147729872
2021-09-25,11404.130859375,2935.8835963734377,-8468.247263001562,-4671.603636385261,3.499318720844927,-2613705.3949928735
2021-09-26,14667.0703125,3343.2769755457934,-11323.793336954206,-4671.623865069235,3.970662499050152,-2625029.188329828
2021-09-27,14157.224609375,2945.5917635001265,-11211.632845874874,-4671.644093753209,4.332946912874385,-2636240.821175703
2021-09-28,12540.9296875,2573.641362101711,-9967.288325398289,-4671.664322437184,14.040804348467224,-2646208.109501101
2021-09-29,6083.724609375,870.6248364679809,-5213.099772907019,-4671.684551121158,3.4905411604515195,-2651421.209274008
2021-09-30,4676.79296875,1157.6815966924667,-3519.1113720575336,-4671.704779805132,1.2969574615057715,-2654940.3206460653
2021-10-01,10932.4072265625,1081.9410977399039,-9850.466128822596,-4671.725008489106,0.8585181584605316,-2664790.7867748877
2021-10-02,7179.18359375,2045.0538571463048,-5134.129736603695,-4671.74523717308,8.27701977545819,-2669924.9165114914
2021-10-03,9758.068359375,1741.329123357044,-8016.7392360179565,-4671.7646229952215,0.413965677291352,-2677941.6557475096
2021-10-04,10053.94140625,2186.6868298183335,-7867.2545764316665,-4671.7848516791955,4.773383151715333,-2685808.910323941
2021-10-05,7101.35546875,2163.7838321192326,-4937.571636630768,-4671.8050803631695,2.800195990106988,-2690746.481960572
2021-10-06,14107.546875,3154.275557502501,-10953.271317497498,-4671.825309047144,8.298075346131316,-2701699.753278069
2021-10-07,10851.20703125,3236.7707374460165,-7614.436293803984,-4671.845537731118,2.7607399214681743,-2709314.1895718733
2021-10-08,14147.552734375,3358.235370293171,-10789.31736408183,-4671.865766415092,3.622708570936986,-2720103.506935955
2021-10-09,12207.1484375,2886.87827952992,-9320.27015797008,-4671.885995099066,4920.363629600494,-2729423.777093925
2021-10-10,12193.310546875,2412.8079994557856,-9780.502547419215,-4671.907066644872,3.5979939757728587,-2739204.279641344
2021-10-11,10259.720703125,3157.1410613359153,-7102.579641789084,-4671.926452467014,2.4198840555759094,-2746306.8592831334
2021-10-12,11895.017578125,2866.1349843346547,-9028.882593790346,-4671.946681150988,4.293746253750299,-2755335.741876924
2021-10-13,7401.52734375,1265.9658056731284,-6135.561538076871,-4671.966909834963,4.839636435273547,-2761471.303415001
2021-10-14,14549.41796875,2723.6172002007943,-11825.800768549205,-4671.987138518937,5.093937388660783,-2773297.10418355
2021-10-15,8878.384765625,2284.871176901001,-6593.5135887239985,-4672.007367202911,23.096461837024382,-2779890.617772274
2021-10-16,7122.8359375,2598.98916244757,-4523.8467750524305,-4672.027595886885,2.43729598081478,-2784414.464547327
2021-10-17,8443.130859375,3274.405072897727,-5168.725786477273,-4672.047824570859,0.3979556611289675,-2789583.190333804
2021-10-18,5154.79296875,1774.543681473503,-3380.249287276497,-4672.068053254833,3.8145034370808903,-2792963.4396210806
2021-10-19,9186.623046875,3299.4174866254616,-5887.205560249538,-4672.088281938807,1.7109844997961619,-2798850.6451813304
2021-10-20,15551.685546875,3394.103078671335,-12157.582468203665,-4672.108510622782,3.0376874263019737,-2811008.227649534
2021-10-21,11914.607421875,2664.539729650215,-9250.067692224784,-4672.128739306756,3.1533156207376196,-2820258.295341759
2021-10-22,12180.943359375,2834.1013181688145,-9346.842041206186,-4672.14896799073,4.759528345808416,-2829605.137382965
2021-10-23,5346.060546875,2515.650522430275,-2830.410024444725,-4672.169196674704,0.9900155840861358,-2832435.5474074096
2021-10-24,13207.806640625,3473.6729727362936,-9734.133667888706,-4672.189425358678,1.2097527478074246,-2842169.681075298
2021-10-25,12343.85546875,3626.8154003564673,-8717.040068393533,-4672.209654042652,-0.5386959441454178,-2850886.721143692
2021-10-26,15938.501953125,3476.535690072103,-12461.966263052896,-4672.229882726626,0.7791743270012924,-2863348.687406745
2021-10-27,15798.8828125,2880.8458866886263,-12918.036925811373,-4672.2501114106,5.5423975269800065,-2876266.724332556
2021-10-28,10514.18359375,2207.5297175518836,-8306.653876198116,-4672.270340094575,7.887471251717361,-2884573.378208754
2021-10-29,6999.154296875,2414.272082174669,-4584.882214700331,-4672.290568778549,0.7561794104172114,-2889158.2604234545
2021-10-30,10015.634765625,3441.982748562282,-6573.652017062718,-4672.310797462523,1.1884899506251663,-2895731.912440517
2021-10-31,15994.130859375,3639.1596000423965,-12354.971259332604,-4672.331026146497,0.3523345871166649,-2908086.8836998497
2021-11-01,13972.669921875,3036.0418522469367,-10936.628069628063,-4672.351254830471,0.2882033566959652,-2919023.5117694777
2021-11-02,15878.841796875,3170.0396760024437,-12708.802120872555,-4672.371483514445,3.4887886951781835,-2931732.3138903505
2021-11-03,3993.74609375,887.0579293299083,-3106.6881644200917,-4672.391712198419,1.7048345851240987,-2934839.0020547705
2021-11-04,12368.576171875,3210.8493088120267,-9157.726863062973,-4672.4119408823935,0.13879356857736325,-2943996.7289178334
2021-11-05,14537.462890625,3099.555872255744,-11437.907018369257,-4672.4321695663675,1.1934746681017638,-2955434.6359362025
2021-11-06,11581.69140625,1889.1869738442476,-9692.504432405753,-4672.4523982503415,5.422033911213867,-2965127.1403686083
2021-11-07,6356.595703125,2653.3136274707867,-3703.282075654213,-4672.4726269343155,-0.14535288959956597,-2968830.4224442625
2021-11-08,12774.775390625,3472.165019974544,-9302.610370650456,-4672.4928556182895,-3.303738902471821,-2978133.032814913
2021-11-09,14822.7109375,3614.147750249648,-11208.56318725035,-4672.513084302263,2.6604558898590387,-2989341.5960021634
2021-11-10,5202.47265625,1885.183093779056,-3317.2895624709436,-4672.533312986237,-0.39397643092174905,-2992658.885564634
2021-11-11,10363.158203125,2538.323730308114,-7824.834472816886,-4672.553541670212,4.637509639742516,-3000483.720037451
2021-11-12,3649.12890625,459.0472176417233,-3190.0816886082766,-4672.573770354186,8.498574581294788,-3003673.8017260595
2021-11-13,9231.033203125,2234.494382079024,-6996.538821045976,-4672.59399903816,1.3065263174081079,-3010670.3405471053
2021-11-14,11491.498046875,2757.08751708331,-8734.41052979169,-4672.614227722134,-2.1520213856458743,-3019404.751076897
2021-11-15,9983.15234375,2614.369171614311,-7368.783172135689,-4672.634456406108,-0.07512074903569024,-3026773.534249033
2021-11-16,10015.28515625,3334.723956328055,-6680.5611999219445,-4672.654685090082,-0.05633541893590545,-3033454.095448955
2021-11-17,15680.119140625,3596.7667189612644,-12083.352421663736,-4672.674913774056,-2.5406546373876258,-3045537.4478706187
2021-11-18,9238.55859375,1940.4942273895779,-7298.064366360422,-4672.695142458031,2.538691864901666,-3052835.512236979
2021-11-19,9467.765625,1585.8663381539543,-7881.8992868460455,-4672.715371142005,8.771674079276833,-3060717.411523825
2021-11-20,13440.083984375,2136.304950514203,-11303.779033860797,-4672.735599825979,-1.9842879178123896,-3072021.1905576857
2021-11-21,14076.7109375,3481.4274412356826,-10595.283496264317,-4672.755828509953,-7.1951685005778065,-3082616.47405395
2021-11-22,16724.51793323864,3445.940342257435,-13278.577590981204,-4672.776057193927,-2.047755794031936,-3095895.051644931
2021-11-23,10057.333984375,1955.1843612043085,-8102.1496231706915,-4672.796285877901,6.447656377863125,-3103997.2012681016
2021-11-24,10868.498046875,2037.771711287698,-8830.726335587302,-4672.816514561875,3.1208553235529295,-3112827.927603689
2021-11-25,2061.6953125,796.5140854073036,-1265.1812270926962,-4672.83674324585,-0.638568401462994,-3114093.1088307817
2021-11-26,9049.984375,2690.388963513909,-6359.5954114860915,-4672.856971929824,0.23059982581094982,-3120452.7042422676
2021-11-27,0.0,3508.572987132134,3508.572987132134,-4672.876357751966,0.0,-3116944.1312551354
2021-11-28,14981.04248046875,3414.329422297835,-11566.713058170915,-4672.89658643594,-10.705817243314822,-3128510.8443133063
2021-11-29,14489.269140624907,3215.5054552790516,-11273.763685345855,-4672.916815119914,0.5004489886096223,-3139784.607998652
2021-11-30,16964.482421875,2983.8559454841015,-13980.626476390898,-4672.937043803888,22.686107744205597,-3153765.2344750427
2021-12-01,11317.708984375,2649.8451986277614,-8667.863785747239,-4672.958115349694,3.1819749292690047,-3162433.09826079
2021-12-02,13255.81640625,2520.2628463480805,-10735.55355990192,-4672.977501171836,2.697091147696052,-3173168.6518206922
2021-12-03,14801.1953125,3522.6540891606223,-11278.541223339378,-4672.99772985581,8.598574934023585,-3184447.1930440315
2021-12-04,13259.61328125,3702.3472257816884,-9557.266055468312,-4673.017958539785,4.586352438190918,-3194004.4590995
2021-12-05,14687.15625,3610.569290357314,-11076.586959642686,-4673.0381872237585,9.097390198196951,-3205081.046059143
